ranking,song,band_singer,Gender,songurl,titletext,url,year,Song ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
3,Hot in Herre,Nelly,Solo Male,/wiki/Hot_in_Herre,Hot in Herre,/wiki/Nelly,2002,04KTF78FFg8sOHC1BADqbY,0.956,0.745,11,-4.753,0,0.12,0.206,0,0.0615,0.912,107.075,audio_features,04KTF78FFg8sOHC1BADqbY,https://api.spotify.com/v1/tracks/04KTF78FFg8sOHC1BADqbY,https://api.spotify.com/v1/audio-analysis/04KTF78FFg8sOHC1BADqbY,228240,4
4,Dilemma,Nelly,Solo Male,/wiki/Dilemma_(Nelly_song),Dilemma,/wiki/Nelly,2002,0ARK753YaiJbpLUk7z5yIM,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189,audio_features,0ARK753YaiJbpLUk7z5yIM,https://api.spotify.com/v1/tracks/0ARK753YaiJbpLUk7z5yIM,https://api.spotify.com/v1/audio-analysis/0ARK753YaiJbpLUk7z5yIM,289160,4
4,Dilemma,Kelly Rowland,#N/A,/wiki/Dilemma_(Nelly_song),Dilemma,/wiki/Kelly_Rowland,2002,0ARK753YaiJbpLUk7z5yIM,0,0,0,0,0,0,0,0,0,0,0,,,,,,
5,Wherever You Will Go,The Calling,#N/A,/wiki/Wherever_You_Will_Go,Wherever You Will Go,/wiki/The_Calling_(band),2002,5QpaGzWp0hwB5faV8dkbAz,0.558,0.719,2,-5.113,1,0.0267,0.0367,0,0.115,0.371,112.027,audio_features,5QpaGzWp0hwB5faV8dkbAz,https://api.spotify.com/v1/tracks/5QpaGzWp0hwB5faV8dkbAz,https://api.spotify.com/v1/audio-analysis/5QpaGzWp0hwB5faV8dkbAz,208600,4
6,A Thousand Miles,Vanessa Carlton,#N/A,/wiki/A_Thousand_Miles,A Thousand Miles,/wiki/Vanessa_Carlton,2002,4w1lzcaoZ1IC2K5TwjalRP,0.56,0.825,11,-3.862,1,0.0379,0.323,0,0.161,0.268,94.931,audio_features,4w1lzcaoZ1IC2K5TwjalRP,https://api.spotify.com/v1/tracks/4w1lzcaoZ1IC2K5TwjalRP,https://api.spotify.com/v1/audio-analysis/4w1lzcaoZ1IC2K5TwjalRP,237493,4
7,In the End,Linkin Park,Band,/wiki/In_the_End,In the End,/wiki/Linkin_Park,2002,60a0Rd6pjrkxjPbaKzXjfq,0.556,0.864,3,-5.87,0,0.0584,0.00958,0,0.209,0.4,105.143,audio_features,60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/tracks/60a0Rd6pjrkxjPbaKzXjfq,https://api.spotify.com/v1/audio-analysis/60a0Rd6pjrkxjPbaKzXjfq,216880,4
8,What's Luv?,Fat Joe,#N/A,/wiki/What%27s_Luv%3F,What's Luv?,/wiki/Fat_Joe,2002,7puG5lBqUQH8hckPPxHCPh,0.839,0.754,8,-4.165,1,0.0794,0.0119,4.73E-06,0.0462,0.866,93.863,audio_features,7puG5lBqUQH8hckPPxHCPh,https://api.spotify.com/v1/tracks/7puG5lBqUQH8hckPPxHCPh,https://api.spotify.com/v1/audio-analysis/7puG5lBqUQH8hckPPxHCPh,229933,4
8,What's Luv?,Ashanti,Solo Female,/wiki/What%27s_Luv%3F,What's Luv?,/wiki/Ashanti_(singer),2002,2mKouqwAIdQnMP43zxR89r,0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19E-05,0.108,0.919,93.955,,,,,,
9,U Got It Bad,Usher,Solo Male,/wiki/U_Got_It_Bad,U Got It Bad,/wiki/Usher_(musician),2002,7J41dYQolQJEtj3UmKLu5r,0.816,0.5,1,-4.551,1,0.03,0.0227,1.53E-06,0.0733,0.649,124.037,audio_features,7J41dYQolQJEtj3UmKLu5r,https://api.spotify.com/v1/tracks/7J41dYQolQJEtj3UmKLu5r,https://api.spotify.com/v1/audio-analysis/7J41dYQolQJEtj3UmKLu5r,247840,4
10,Blurry,Puddle of Mudd,#N/A,/wiki/Blurry,Blurry,/wiki/Puddle_of_Mudd,2002,6lSr3iZTC144PKhvbPFzMp,0.431,0.938,3,-4.507,0,0.0542,0.00805,0,0.138,0.523,157.462,audio_features,6lSr3iZTC144PKhvbPFzMp,https://api.spotify.com/v1/tracks/6lSr3iZTC144PKhvbPFzMp,https://api.spotify.com/v1/audio-analysis/6lSr3iZTC144PKhvbPFzMp,304000,4
11,Complicated,Avril Lavigne,#N/A,/wiki/Complicated_(Avril_Lavigne_song),Complicated,/wiki/Avril_Lavigne,2002,5xEM5hIgJ1jjgcEBfpkt2F,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74E-06,0.3,0.427,77.987,audio_features,5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/audio-analysis/5xEM5hIgJ1jjgcEBfpkt2F,244507,4
12,Always on Time,Ja Rule,#N/A,/wiki/Always_on_Time,Always on Time,/wiki/Ja_Rule,2002,2lXJr5BkUPZpQUV2ZGN1Wv,0.832,0.699,5,-6.322,0,0.209,0.202,0,0.131,0.853,96.652,audio_features,2lXJr5BkUPZpQUV2ZGN1Wv,https://api.spotify.com/v1/tracks/2lXJr5BkUPZpQUV2ZGN1Wv,https://api.spotify.com/v1/audio-analysis/2lXJr5BkUPZpQUV2ZGN1Wv,245867,4
12,Always on Time,Ashanti,Solo Female,/wiki/Always_on_Time,Always on Time,/wiki/Ashanti_(singer),2002,7bkJuEkI4MPVfiU6jCR4t4,0.743,0.779,7,-6.187,1,0.054,0.0975,2.85E-06,0.5,0.665,99.308,audio_features,7bkJuEkI4MPVfiU6jCR4t4,https://api.spotify.com/v1/tracks/7bkJuEkI4MPVfiU6jCR4t4,https://api.spotify.com/v1/audio-analysis/7bkJuEkI4MPVfiU6jCR4t4,235813,4
13,Ain't It Funny (Murder Remix),Jennifer Lopez,Solo Female,/wiki/Ain%27t_It_Funny_(Murder_Remix),Ain't It Funny (Murder Remix),/wiki/Jennifer_Lopez,2002,5ahFyKndeg1hqfmNumL3WF,0.781,0.746,8,-2.686,1,0.17,0.364,0,0.098,0.786,89.43,audio_features,5ahFyKndeg1hqfmNumL3WF,https://api.spotify.com/v1/tracks/5ahFyKndeg1hqfmNumL3WF,https://api.spotify.com/v1/audio-analysis/5ahFyKndeg1hqfmNumL3WF,229800,4
13,Ain't It Funny (Murder Remix),Ja Rule,#N/A,/wiki/Ain%27t_It_Funny_(Murder_Remix),Ain't It Funny (Murder Remix),/wiki/Ja_Rule,2002,5ahFyKndeg1hqfmNumL3WF,0,0,0,0,0,0,0,0,0,0,0,,,,,,
14,The Middle,Jimmy Eat World,#N/A,/wiki/The_Middle_(Jimmy_Eat_World_song),The Middle,/wiki/Jimmy_Eat_World,2002,6GG73Jik4jUlQCkKg9JuGO,0.643,0.849,2,-5.428,1,0.0526,0.0371,0,0.058,0.903,162.152,audio_features,6GG73Jik4jUlQCkKg9JuGO,https://api.spotify.com/v1/tracks/6GG73Jik4jUlQCkKg9JuGO,https://api.spotify.com/v1/audio-analysis/6GG73Jik4jUlQCkKg9JuGO,165853,4
15,I Need a Girl (Part One),P. Diddy,#N/A,/wiki/I_Need_a_Girl_(Part_One),I Need a Girl (Part One),/wiki/Sean_Combs,2002,2c3fcu9tTPWZnogoZfPDp0,0.736,0.651,11,-10.347,1,0.0536,0.425,0.00722,0.104,0.927,89.214,audio_features,2c3fcu9tTPWZnogoZfPDp0,https://api.spotify.com/v1/tracks/2c3fcu9tTPWZnogoZfPDp0,https://api.spotify.com/v1/audio-analysis/2c3fcu9tTPWZnogoZfPDp0,241074,4
15,I Need a Girl (Part One),Usher,Solo Male,/wiki/I_Need_a_Girl_(Part_One),I Need a Girl (Part One),/wiki/Usher_(musician),2002,2c3fcu9tTPWZnogoZfPDp0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
15,I Need a Girl (Part One),Loon,#N/A,/wiki/I_Need_a_Girl_(Part_One),I Need a Girl (Part One),/wiki/Loon_(rapper),2002,2c3fcu9tTPWZnogoZfPDp0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
16,U Don't Have to Call,Usher,Solo Male,/wiki/U_Don%27t_Have_to_Call,U Don't Have to Call,/wiki/Usher_(musician),2002,5PCJldueshnwqQVjS16543,0.793,0.568,1,-4.958,1,0.0459,0.0478,3.57E-05,0.0304,0.806,100.005,audio_features,5PCJldueshnwqQVjS16543,https://api.spotify.com/v1/tracks/5PCJldueshnwqQVjS16543,https://api.spotify.com/v1/audio-analysis/5PCJldueshnwqQVjS16543,269400,4
17,Family Affair,Mary J. Blige,#N/A,/wiki/Family_Affair_(Mary_J._Blige_song),Family Affair,/wiki/Mary_J._Blige,2002,3aw9iWUQ3VrPQltgwvN9Xu,0.911,0.551,8,-3.75,0,0.0449,0.132,4.12E-05,0.0863,0.969,92.887,audio_features,3aw9iWUQ3VrPQltgwvN9Xu,https://api.spotify.com/v1/tracks/3aw9iWUQ3VrPQltgwvN9Xu,https://api.spotify.com/v1/audio-analysis/3aw9iWUQ3VrPQltgwvN9Xu,265867,4
18,I Need a Girl (Part Two),P. Diddy,#N/A,/wiki/I_Need_a_Girl_(Part_Two),I Need a Girl (Part Two),/wiki/Sean_Combs,2002,2fo5h8qGykQkwXBLdktENs,0.59,0.404,1,-9.308,1,0.423,0.328,0,0.0449,0.792,199.75,audio_features,2fo5h8qGykQkwXBLdktENs,https://api.spotify.com/v1/tracks/2fo5h8qGykQkwXBLdktENs,https://api.spotify.com/v1/audio-analysis/2fo5h8qGykQkwXBLdktENs,286043,4
18,I Need a Girl (Part Two),Ginuwine,#N/A,/wiki/I_Need_a_Girl_(Part_Two),I Need a Girl (Part Two),/wiki/Ginuwine,2002,7gnucx1zXQlcLOFS3T6LR5,0,0,0,0,0,0,0,0,0,0,0,,,,,,
18,I Need a Girl (Part Two),Loon,#N/A,/wiki/I_Need_a_Girl_(Part_Two),I Need a Girl (Part Two),/wiki/Loon_(rapper),2002,7gnucx1zXQlcLOFS3T6LR5,0,0,0,0,0,0,0,0,0,0,0,,,,,,
18,I Need a Girl (Part Two),Mario Winans,#N/A,/wiki/I_Need_a_Girl_(Part_Two),I Need a Girl (Part Two),/wiki/Mario_Winans,2002,7gnucx1zXQlcLOFS3T6LR5,0,0,0,0,0,0,0,0,0,0,0,,,,,,
19,Gangsta Lovin',Eve,#N/A,/wiki/Gangsta_Lovin%27,Gangsta Lovin',/wiki/Eve_(entertainer),2002,0WgLpgUdThEpA5L5K0SKq7,0.723,0.84,1,-3.523,0,0.0608,0.0619,0,0.0945,0.827,94.332,audio_features,0WgLpgUdThEpA5L5K0SKq7,https://api.spotify.com/v1/tracks/0WgLpgUdThEpA5L5K0SKq7,https://api.spotify.com/v1/audio-analysis/0WgLpgUdThEpA5L5K0SKq7,239267,4
19,Gangsta Lovin',Alicia Keys,Solo Female,/wiki/Gangsta_Lovin%27,Gangsta Lovin',/wiki/Alicia_Keys,2002,0WgLpgUdThEpA5L5K0SKq7,0.728,0.826,1,-3.763,0,0.0604,0.0783,0,0.101,0.834,94.36,,,,,,
20,My Sacrifice,Creed,#N/A,/wiki/My_Sacrifice,My Sacrifice,/wiki/Creed_(band),2002,2VSbEXqs6NbNiZSTcHlIDR,0.32,0.88,2,-6.035,1,0.0504,0.000101,4.31E-06,0.076,0.257,146.349,audio_features,2VSbEXqs6NbNiZSTcHlIDR,https://api.spotify.com/v1/tracks/2VSbEXqs6NbNiZSTcHlIDR,https://api.spotify.com/v1/audio-analysis/2VSbEXqs6NbNiZSTcHlIDR,294600,4
21,Without Me,Eminem,Solo Male,/wiki/Without_Me_(Eminem_song),Without Me,/wiki/Eminem,2002,7lQ8MOhq6IN2w8EYcFNSUk,0.908,0.669,7,-2.827,1,0.0738,0.00286,0,0.237,0.662,112.238,audio_features,7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/tracks/7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/audio-analysis/7lQ8MOhq6IN2w8EYcFNSUk,290320,4
22,Hero,Enrique Iglesias,Solo Male,/wiki/Hero_(Enrique_Iglesias_song),Hero,/wiki/Enrique_Iglesias,2002,24Gxm7Eh7tO83E26LG0CsY,0.581,0.651,7,-5.617,1,0.0392,0.143,1.05E-05,0.107,0.146,151.959,audio_features,24Gxm7Eh7tO83E26LG0CsY,https://api.spotify.com/v1/tracks/24Gxm7Eh7tO83E26LG0CsY,https://api.spotify.com/v1/audio-analysis/24Gxm7Eh7tO83E26LG0CsY,264600,4
23,All You Wanted,Michelle Branch,#N/A,/wiki/All_You_Wanted,All You Wanted,/wiki/Michelle_Branch,2002,0kr6d8wHDQPlzuET33NVn6,0.499,0.72,8,-9.101,1,0.0286,0.00466,0.00303,0.122,0.652,96.103,audio_features,0kr6d8wHDQPlzuET33NVn6,https://api.spotify.com/v1/tracks/0kr6d8wHDQPlzuET33NVn6,https://api.spotify.com/v1/audio-analysis/0kr6d8wHDQPlzuET33NVn6,217680,4
24,Get the Party Started,Pink,Solo Female,/wiki/Get_the_Party_Started,Get the Party Started,/wiki/Pink_(singer),2002,5PQfUieu3s08ojWER0HklM,0,0,0,0,0,0,0,0,0,0,0,,,,,,
25,Hero,Chad Kroeger,#N/A,/wiki/Hero_(Chad_Kroeger_song),Hero,/wiki/Chad_Kroeger,2002,779ooI3rBd0CLqCiiJmtVo,0.427,0.843,4,-4.54,1,0.0364,0.00216,0,0.179,0.304,147.387,audio_features,779ooI3rBd0CLqCiiJmtVo,https://api.spotify.com/v1/tracks/779ooI3rBd0CLqCiiJmtVo,https://api.spotify.com/v1/audio-analysis/779ooI3rBd0CLqCiiJmtVo,200480,3
25,Hero,Josey Scott,#N/A,/wiki/Hero_(Chad_Kroeger_song),Hero,/wiki/Josey_Scott,2002,1JQHPQxESLHYtrwl2eSPwy,0.389,0.517,4,-12.305,1,0.0361,0.000621,0.462,0.102,0.173,147.15,audio_features,1JQHPQxESLHYtrwl2eSPwy,https://api.spotify.com/v1/tracks/1JQHPQxESLHYtrwl2eSPwy,https://api.spotify.com/v1/audio-analysis/1JQHPQxESLHYtrwl2eSPwy,192993,3
26,Wasting My Time,Default,#N/A,/wiki/Wasting_My_Time_(Default_song),Wasting My Time,/wiki/Default_(band),2002,5dpAN1mjFPL38kh9kWsCiw,0.449,0.776,2,-5.594,1,0.0322,0.00171,0,0.0698,0.198,148.11,audio_features,5dpAN1mjFPL38kh9kWsCiw,https://api.spotify.com/v1/tracks/5dpAN1mjFPL38kh9kWsCiw,https://api.spotify.com/v1/audio-analysis/5dpAN1mjFPL38kh9kWsCiw,269307,4
27,One Last Breath,Creed,#N/A,/wiki/One_Last_Breath_(Creed_song),One Last Breath,/wiki/Creed_(band),2002,42T2QQv3xgBlpQxaSP7lnK,0.386,0.677,2,-5.83,1,0.0346,0.00841,0.00366,0.341,0.195,126.602,audio_features,42T2QQv3xgBlpQxaSP7lnK,https://api.spotify.com/v1/tracks/42T2QQv3xgBlpQxaSP7lnK,https://api.spotify.com/v1/audio-analysis/42T2QQv3xgBlpQxaSP7lnK,238240,4
28,"Whenever, Wherever",Shakira,Solo Female,"/wiki/Whenever,_Wherever","Whenever, Wherever",/wiki/Shakira,2002,2lnzGkdtDj5mtlcOW2yRtG,0.794,0.832,1,-4.862,0,0.0407,0.237,1.14E-05,0.203,0.871,107.657,audio_features,2lnzGkdtDj5mtlcOW2yRtG,https://api.spotify.com/v1/tracks/2lnzGkdtDj5mtlcOW2yRtG,https://api.spotify.com/v1/audio-analysis/2lnzGkdtDj5mtlcOW2yRtG,196160,4
29,I'm Gonna Be Alright,Jennifer Lopez,Solo Female,/wiki/I%27m_Gonna_Be_Alright,I'm Gonna Be Alright,/wiki/Jennifer_Lopez,2002,2UbFyKS0gTj9NcGLO4NpyZ,0.843,0.612,10,-4.71,0,0.157,0.0573,0.000305,0.154,0.791,93.975,audio_features,2UbFyKS0gTj9NcGLO4NpyZ,https://api.spotify.com/v1/tracks/2UbFyKS0gTj9NcGLO4NpyZ,https://api.spotify.com/v1/audio-analysis/2UbFyKS0gTj9NcGLO4NpyZ,200200,4
29,I'm Gonna Be Alright,Nas,#N/A,/wiki/I%27m_Gonna_Be_Alright,I'm Gonna Be Alright,/wiki/Nas,2002,41CuZgubI3ksrWmvtwRvAy,0,0,0,0,0,0,0,0,0,0,0,,,,,,
30,Oh Boy,Cam'ron,#N/A,/wiki/Oh_Boy_(Cam%27ron_song),Oh Boy,/wiki/Cam%27ron,2002,4X1odWLrLSSahaK6Hi15AA,0,0,0,0,0,0,0,0,0,0,0,,,,,,
30,Oh Boy,Juelz Santana,#N/A,/wiki/Oh_Boy_(Cam%27ron_song),Oh Boy,/wiki/Juelz_Santana,2002,4X1odWLrLSSahaK6Hi15AA,0,0,0,0,0,0,0,0,0,0,0,,,,,,
31,Heaven,DJ Sammy,#N/A,/wiki/Heaven_(Bryan_Adams_song)#DJ_Sammy_and_Yanou_version,Heaven,/wiki/DJ_Sammy,2002,72SpPFrMYCXLB3Fbw9tEgf,0.571,0.953,8,-5.601,1,0.0548,0.0011,0.000606,0.226,0.601,137.965,audio_features,72SpPFrMYCXLB3Fbw9tEgf,https://api.spotify.com/v1/tracks/72SpPFrMYCXLB3Fbw9tEgf,https://api.spotify.com/v1/audio-analysis/72SpPFrMYCXLB3Fbw9tEgf,233600,4
31,Heaven,Yanou,#N/A,/wiki/Heaven_(Bryan_Adams_song)#DJ_Sammy_and_Yanou_version,Heaven,/wiki/Yanou,2002,4aXU28zAMTL89O4qXnWzN1,0.805,0.816,0,-10.058,0,0.0835,0.0668,0.925,0.0346,0.891,137.973,audio_features,4aXU28zAMTL89O4qXnWzN1,https://api.spotify.com/v1/tracks/4aXU28zAMTL89O4qXnWzN1,https://api.spotify.com/v1/audio-analysis/4aXU28zAMTL89O4qXnWzN1,235547,4
31,Heaven,Do,#N/A,/wiki/Heaven_(Bryan_Adams_song)#DJ_Sammy_and_Yanou_version,Heaven,/wiki/Do_(singer),2002,4L2S9GbwEgwfSbHjTCvNQX,0.306,0.647,0,-9.969,1,0.0316,0.0768,0,0.366,0.321,148.087,audio_features,4L2S9GbwEgwfSbHjTCvNQX,https://api.spotify.com/v1/tracks/4L2S9GbwEgwfSbHjTCvNQX,https://api.spotify.com/v1/audio-analysis/4L2S9GbwEgwfSbHjTCvNQX,384467,3
32,Hey Baby,No Doubt,#N/A,/wiki/Hey_Baby_(No_Doubt_song),Hey Baby,/wiki/No_Doubt,2002,2QsoVMTKj5m5kgztTOep98,0.705,0.872,11,-3.557,0,0.126,0.0618,0,0.227,0.75,93.628,audio_features,2QsoVMTKj5m5kgztTOep98,https://api.spotify.com/v1/tracks/2QsoVMTKj5m5kgztTOep98,https://api.spotify.com/v1/audio-analysis/2QsoVMTKj5m5kgztTOep98,207040,4
32,Hey Baby,Bounty Killer,#N/A,/wiki/Hey_Baby_(No_Doubt_song),Hey Baby,/wiki/Bounty_Killer,2002,2QsoVMTKj5m5kgztTOep98,0,0,0,0,0,0,0,0,0,0,0,,,,,,
33,Girlfriend,NSYNC,#N/A,/wiki/Girlfriend_(NSYNC_song),Girlfriend,/wiki/NSYNC,2002,6u5flhVFxKZrl9AApvf2SL,0.748,0.809,0,-5.213,0,0.0904,0.0857,1.48E-05,0.0282,0.868,93.963,audio_features,6u5flhVFxKZrl9AApvf2SL,https://api.spotify.com/v1/tracks/6u5flhVFxKZrl9AApvf2SL,https://api.spotify.com/v1/audio-analysis/6u5flhVFxKZrl9AApvf2SL,253600,4
33,Girlfriend,Nelly,Solo Male,/wiki/Girlfriend_(NSYNC_song),Girlfriend,/wiki/Nelly,2002,3DXg3iji41m0OZiUaIyVoX,0.662,0.967,5,-3.751,0,0.0449,0.0596,0.0768,0.673,0.357,122.999,audio_features,3DXg3iji41m0OZiUaIyVoX,https://api.spotify.com/v1/tracks/3DXg3iji41m0OZiUaIyVoX,https://api.spotify.com/v1/audio-analysis/3DXg3iji41m0OZiUaIyVoX,281667,4
34,Just a Friend 2002,Mario,#N/A,/wiki/Just_a_Friend_2002,Just a Friend 2002,/wiki/Mario_(entertainer),2002,2cxbxpHrND6i4uvUGVvC9J,0.538,0.677,0,-6.099,1,0.187,0.00541,0,0.236,0.913,132.346,audio_features,2cxbxpHrND6i4uvUGVvC9J,https://api.spotify.com/v1/tracks/2cxbxpHrND6i4uvUGVvC9J,https://api.spotify.com/v1/audio-analysis/2cxbxpHrND6i4uvUGVvC9J,214200,5
35,Soak Up the Sun,Sheryl Crow,#N/A,/wiki/Soak_Up_the_Sun,Soak Up the Sun,/wiki/Sheryl_Crow,2002,215JYyyUnrJ98NK3KEwu6d,0.717,0.733,4,-4.985,1,0.0427,0.0398,0,0.136,0.713,119.996,audio_features,215JYyyUnrJ98NK3KEwu6d,https://api.spotify.com/v1/tracks/215JYyyUnrJ98NK3KEwu6d,https://api.spotify.com/v1/audio-analysis/215JYyyUnrJ98NK3KEwu6d,292307,4
36,Don't Let Me Get Me,Pink,Solo Female,/wiki/Don%27t_Let_Me_Get_Me,Don't Let Me Get Me,/wiki/Pink_(singer),2002,1BfRdnfPYrni7zj4ANodBX,0,0,0,0,0,0,0,0,0,0,0,,,,,,
37,Nothin',N.O.R.E.,#N/A,/wiki/Nothin%27_(song),Nothin',/wiki/N.O.R.E.,2002,5ZKVNTG7yu7gbX4vryqS2X,0.791,0.863,3,-6.118,0,0.151,0.317,1.13E-06,0.27,0.742,97.035,audio_features,5ZKVNTG7yu7gbX4vryqS2X,https://api.spotify.com/v1/tracks/5ZKVNTG7yu7gbX4vryqS2X,https://api.spotify.com/v1/audio-analysis/5ZKVNTG7yu7gbX4vryqS2X,264653,4
38,Oops (Oh My),Tweet,#N/A,/wiki/Oops_(Oh_My),Oops (Oh My),/wiki/Tweet_(singer),2002,5Y0E3dOeynKuLDAXu0t0Bg,0.66,0.536,10,-8.786,0,0.29,0.233,0.00669,0.111,0.775,159.963,audio_features,5Y0E3dOeynKuLDAXu0t0Bg,https://api.spotify.com/v1/tracks/5Y0E3dOeynKuLDAXu0t0Bg,https://api.spotify.com/v1/audio-analysis/5Y0E3dOeynKuLDAXu0t0Bg,237800,4
38,Oops (Oh My),Missy Elliott,Solo Female,/wiki/Oops_(Oh_My),Oops (Oh My),/wiki/Missy_Elliott,2002,5Y0E3dOeynKuLDAXu0t0Bg,0,0,0,0,0,0,0,0,0,0,0,,,,,,
39,A Moment Like This,Kelly Clarkson,Solo Female,/wiki/A_Moment_Like_This,A Moment Like This,/wiki/Kelly_Clarkson,2002,4kvdX9zzsix7jYHsRVkVUH,0.414,0.572,8,-3.918,1,0.0311,0.163,0,0.115,0.16,145.184,audio_features,4kvdX9zzsix7jYHsRVkVUH,https://api.spotify.com/v1/tracks/4kvdX9zzsix7jYHsRVkVUH,https://api.spotify.com/v1/audio-analysis/4kvdX9zzsix7jYHsRVkVUH,228280,4
40,Addictive,Truth Hurts,#N/A,/wiki/Addictive_(song),Addictive,/wiki/Truth_Hurts_(singer),2002,36jSIOSE72neBbKntCthqw,0.701,0.677,11,-6.591,0,0.147,0.0737,0.000162,0.187,0.367,99.271,audio_features,36jSIOSE72neBbKntCthqw,https://api.spotify.com/v1/tracks/36jSIOSE72neBbKntCthqw,https://api.spotify.com/v1/audio-analysis/36jSIOSE72neBbKntCthqw,226440,4
40,Addictive,Rakim,#N/A,/wiki/Addictive_(song),Addictive,/wiki/Rakim,2002,36jSIOSE72neBbKntCthqw,0.707,0.669,11,-6.513,0,0.169,0.0994,0.000352,0.22,0.327,99.272,,,,,,
41,Happy,Ashanti,Solo Female,/wiki/Happy_(Ashanti_song),Happy,/wiki/Ashanti_(singer),2002,6CbcdeTQKj0qTaZTt0xkdk,0.727,0.515,2,-6.553,0,0.0289,0.241,3.74E-06,0.124,0.695,89.488,audio_features,6CbcdeTQKj0qTaZTt0xkdk,https://api.spotify.com/v1/tracks/6CbcdeTQKj0qTaZTt0xkdk,https://api.spotify.com/v1/audio-analysis/6CbcdeTQKj0qTaZTt0xkdk,262227,4
42,No Such Thing,John Mayer,#N/A,/wiki/No_Such_Thing_(John_Mayer_song),No Such Thing,/wiki/John_Mayer,2002,6Vecwo7AHst9V2CE3kmwr0,0.668,0.739,4,-4.919,1,0.0308,0.0383,0,0.13,0.571,131.918,audio_features,6Vecwo7AHst9V2CE3kmwr0,https://api.spotify.com/v1/tracks/6Vecwo7AHst9V2CE3kmwr0,https://api.spotify.com/v1/audio-analysis/6Vecwo7AHst9V2CE3kmwr0,231467,4
43,Just Like a Pill,Pink,Solo Female,/wiki/Just_Like_a_Pill,Just Like a Pill,/wiki/Pink_(singer),2002,1BpV8IGf4XsRRJf4Xuui9q,0.689,0.774,9,-4.528,1,0.0278,8.85E-05,0,0.0941,0.253,102.052,,,,,,
44,Down 4 U,Ja Rule,#N/A,/wiki/Down_4_U,Down 4 U,/wiki/Ja_Rule,2002,21iEEekDSvQjVARSQ4dpXY,0,0,0,0,0,0,0,0,0,0,0,,,,,,
44,Down 4 U,Ashanti,Solo Female,/wiki/Down_4_U,Down 4 U,/wiki/Ashanti_(singer),2002,21iEEekDSvQjVARSQ4dpXY,0,0,0,0,0,0,0,0,0,0,0,,,,,,
44,Down 4 U,Charli Baltimore,#N/A,/wiki/Down_4_U,Down 4 U,/wiki/Charli_Baltimore,2002,21iEEekDSvQjVARSQ4dpXY,0.64,0.59,7,-7.442,1,0.32,0.252,0,0.665,0.519,83.133,audio_features,21iEEekDSvQjVARSQ4dpXY,https://api.spotify.com/v1/tracks/21iEEekDSvQjVARSQ4dpXY,https://api.spotify.com/v1/audio-analysis/21iEEekDSvQjVARSQ4dpXY,318213,4
44,Down 4 U,Vita,#N/A,/wiki/Down_4_U,Down 4 U,/wiki/Vita_(rapper),2002,21iEEekDSvQjVARSQ4dpXY,0,0,0,0,0,0,0,0,0,0,0,,,,,,
45,Can't Get You Out of My Head,Kylie Minogue,#N/A,/wiki/Can%27t_Get_You_Out_of_My_Head,Can't Get You Out of My Head,/wiki/Kylie_Minogue,2002,4w2XBHvs8g1HNf406G1vbB,0.536,0.98,9,-5.679,0,0.258,0.13,0.322,0.712,0.243,128.017,audio_features,4w2XBHvs8g1HNf406G1vbB,https://api.spotify.com/v1/tracks/4w2XBHvs8g1HNf406G1vbB,https://api.spotify.com/v1/audio-analysis/4w2XBHvs8g1HNf406G1vbB,365213,4
46,Superman (It's Not Easy),Five for Fighting,#N/A,/wiki/Superman_(It%27s_Not_Easy),Superman (It's Not Easy),/wiki/Five_for_Fighting,2002,3TwtrR1yNLY1PMPsrGQpOp,0.382,0.416,0,-9.303,1,0.0302,0.0733,0,0.0719,0.125,102.089,audio_features,3TwtrR1yNLY1PMPsrGQpOp,https://api.spotify.com/v1/tracks/3TwtrR1yNLY1PMPsrGQpOp,https://api.spotify.com/v1/audio-analysis/3TwtrR1yNLY1PMPsrGQpOp,221693,4
47,Cleanin' Out My Closet,Eminem,Solo Male,/wiki/Cleanin%27_Out_My_Closet,Cleanin' Out My Closet,/wiki/Eminem,2002,7BMO7O7ImjV8HNTH74Tshv,0.908,0.758,9,-4.753,0,0.174,0.0687,0,0.0783,0.87,148.015,audio_features,7BMO7O7ImjV8HNTH74Tshv,https://api.spotify.com/v1/tracks/7BMO7O7ImjV8HNTH74Tshv,https://api.spotify.com/v1/audio-analysis/7BMO7O7ImjV8HNTH74Tshv,297840,4
